,season,seed,wp,papg,ppg,fgp,fgp3,orpg,drpg,ftp,apg,bpg,spg,fpg,topg,offensive_rating,defensive_rating,efgp,true_shooting_percentage
1455,2006,7,0.7419354838709677,61.54838709677419,68.3225806451613,0.4413173652694611,0.37056737588652483,11.838709677419354,25.032258064516128,0.7262103505843072,14.96774193548387,1.8387096774193548,5.290322580645161,15.451612903225806,12.903225806451612,111.00489302021357,99.99874215418673,0.6290419161676647,0.5418196236937363
1371,2006,10,0.6206896551724138,66.44827586206897,67.82758620689656,0.41190914671577655,0.336,12.551724137931034,24.310344827586206,0.7394822006472492,12.517241379310345,2.586206896551724,6.758620689655173,18.79310344827586,13.448275862068966,105.15297699999145,103.01463481392146,0.5666052793124616,0.5115601674858912
1112,2006,8,0.6129032258064516,68.06451612903226,72.93548387096774,0.4422373235755358,0.3157894736842105,13.612903225806452,20.903225806451612,0.7003205128205128,14.774193548387096,3.774193548387097,9.870967741935484,16.483870967741936,13.483870967741936,106.79279646927239,99.66068135787914,0.545739675901725,0.5116773784737938
1458,2006,9,0.6333333333333333,64.7,71.0,0.43210586881472957,0.34177215189873417,12.933333333333334,23.633333333333333,0.6631419939577039,13.4,3.3666666666666667,5.366666666666666,17.2,11.633333333333333,110.19642901487497,100.41843601778042,0.5952243958573072,0.5188920558357086
1133,2006,13,0.6666666666666666,64.3,71.53333333333333,0.4443813847900113,0.328740157480315,12.6,25.1,0.7182608695652174,16.533333333333335,4.833333333333333,9.2,18.733333333333334,15.2,105.78724243320517,95.0902099970423,0.5865493757094211,0.5272403415023648
1242,2006,4,0.7741935483870968,61.064516129032256,74.35483870967742,0.47157190635451507,0.3774703557312253,13.161290322580646,26.161290322580644,0.6656151419558359,17.93548387096774,5.774193548387097,9.67741935483871,18.032258064516128,15.64516129032258,110.53756262995955,90.7798724765785,0.6312709030100334,0.5500799465432069
1137,2006,9,0.8620689655172413,55.6551724137931,66.3103448275862,0.471045197740113,0.38716814159292035,9.310344827586206,22.379310344827587,0.6911519198664441,14.586206896551724,1.6896551724137931,8.724137931034482,17.551724137931036,14.482758620689655,108.24630848002593,90.85259588495155,0.6564265536723164,0.5654136222637126
1116,2006,8,0.7096774193548387,65.06451612903226,74.3225806451613,0.4592178770949721,0.3397312859884837,12.193548387096774,22.838709677419356,0.6939655172413793,15.548387096774194,6.129032258064516,8.451612903225806,16.93548387096774,13.387096774193548,111.23470522803116,97.37864602644915,0.6075418994413407,0.5432424785438084
1163,2006,1,0.9,65.43333333333334,81.33333333333333,0.46806226516371446,0.3581081081081081,16.3,28.666666666666668,0.7019607843137254,15.933333333333334,9.333333333333334,6.633333333333334,15.4,14.2,117.48618092871862,94.51859555863716,0.596081588835212,0.5479759699062378
1107,2006,16,0.6774193548387096,64.29032258064517,68.87096774193549,0.44713930348258707,0.38153310104529614,11.0,22.967741935483872,0.7091988130563798,12.612903225806452,2.5806451612903225,6.387096774193548,19.096774193548388,14.161290322580646,109.76276846893533,102.46238761526375,0.6514303482587065,0.5536394990016337
1206,2006,11,0.7666666666666667,58.833333333333336,69.4,0.48370927318295737,0.35177865612648224,10.1,24.8,0.6679035250463822,15.166666666666666,3.533333333333333,7.3,15.4,13.2,111.50242284803538,94.52534886012606,0.6510025062656641,0.5620874448239089
1277,2006,6,0.65625,68.5,73.9375,0.4774414620217019,0.3702970297029703,11.0625,24.78125,0.771689497716895,16.59375,2.96875,6.28125,18.09375,14.09375,114.09711854140869,105.70620618882835,0.6376356367789834,0.5734158961743999
1207,2006,7,0.7,59.53333333333333,66.66666666666667,0.4717847769028871,0.3606271777003484,10.7,21.9,0.7043650793650794,15.533333333333333,3.533333333333333,6.033333333333333,14.933333333333334,11.733333333333333,116.1019467974439,103.6790384901174,0.675524934383202,0.5670863105364636
1320,2006,10,0.7,58.63333333333333,65.43333333333334,0.4540647719762062,0.3477508650519031,8.5,24.7,0.7198515769944341,13.6,3.433333333333333,5.233333333333333,14.233333333333333,12.433333333333334,108.36060288902725,97.09949082108963,0.6533377395902181,0.554825398171309
1246,2006,8,0.6363636363636364,65.60606060606061,70.45454545454545,0.4507116499736426,0.3554301833568406,12.666666666666666,23.21212121212121,0.6564195298372514,14.181818181818182,3.090909090909091,5.96969696969697,16.90909090909091,13.393939393939394,110.90821665311917,103.27582324903355,0.6499736425935688,0.5382754349612788
1412,2006,9,0.7931034482758621,65.41379310344827,73.93103448275862,0.45050385299347956,0.34505862646566166,10.655172413793103,20.20689655172414,0.6490683229813664,15.275862068965518,3.5517241379310347,11.10344827586207,18.20689655172414,12.862068965517242,108.57763300760044,96.06892248853453,0.6336692353289863,0.5379095790054694
1272,2006,1,0.9090909090909091,65.87878787878788,80.9090909090909,0.44777562862669246,0.3520336605890603,15.818181818181818,26.242424242424242,0.6847826086956522,15.727272727272727,6.757575757575758,9.787878787878787,20.21212121212121,15.818181818181818,112.99922805021737,92.00761115399722,0.629835589941973,0.5423962946410433
1331,2006,16,0.6451612903225806,67.80645161290323,74.3225806451613,0.4532130777903044,0.38519924098671726,13.483870967741936,23.903225806451612,0.7113997113997114,15.838709677419354,4.129032258064516,6.645161290322581,17.612903225806452,14.419354838709678,112.5611171690879,102.69247755617307,0.624859075535513,0.5477432928786239
1301,2006,10,0.7,67.66666666666667,75.7,0.4669987546699875,0.37889039242219213,9.033333333333333,24.2,0.7565485362095532,16.0,4.866666666666666,7.366666666666666,17.7,13.666666666666666,115.21228281647612,102.9858802806898,0.7285180572851806,0.5931749618001593
1143,2006,7,0.6666666666666666,64.73333333333333,69.2,0.44938749194068345,0.3761467889908257,9.733333333333333,22.8,0.7337110481586402,13.1,2.7333333333333334,5.166666666666667,16.666666666666668,12.366666666666667,110.03129213626072,102.92907963806277,0.6079948420373952,0.550269038089432
1314,2006,3,0.7586206896551724,68.89655172413794,80.37931034482759,0.48202710665880966,0.38095238095238093,14.03448275862069,25.96551724137931,0.703125,17.96551724137931,3.9310344827586206,7.896551724137931,17.379310344827587,16.620689655172413,115.27368970755792,98.80601974933536,0.6588096641131408,0.5737422467263955
1293,2006,14,0.7931034482758621,61.41379310344828,71.10344827586206,0.45138055222088835,0.35655058043117743,12.96551724137931,23.896551724137932,0.650853889943074,16.0,4.827586206896552,7.896551724137931,18.448275862068964,12.448275862068966,112.969464277105,97.57449848570515,0.6449579831932774,0.5380089494214186
1322,2006,14,0.7586206896551724,69.58620689655173,75.75862068965517,0.46422128683102826,0.36311787072243346,13.068965517241379,22.586206896551722,0.6724890829694323,16.655172413793103,3.2758620689655173,8.827586206896552,20.896551724137932,15.793103448275861,110.64710172079664,101.63215806671262,0.6365003006614552,0.5521973533736317
1234,2006,3,0.7575757575757576,58.75757575757576,66.39393939393939,0.43107344632768363,0.3351449275362319,11.0,26.848484848484848,0.7058823529411765,14.909090909090908,4.909090909090909,6.696969696969697,15.121212121212121,14.757575757575758,102.94504585776576,91.10472109457226,0.5878531073446328,0.5234113712374582
1326,2006,2,0.8333333333333334,63.5,74.7,0.46932698034544373,0.37058823529411766,10.1,23.933333333333334,0.7195121951219512,15.7,2.7,7.0,15.4,12.133333333333333,115.985143964425,98.59513576627829,0.6944609886837403,0.5741295826608255
1172,2006,15,0.6296296296296297,70.18518518518519,75.5925925925926,0.44956413449564137,0.36180124223602483,12.25925925925926,26.25925925925926,0.7679324894514767,17.666666666666668,1.5555555555555556,4.481481481481482,18.333333333333332,13.296296296296296,114.35557468018538,106.17531309110794,0.6671855541718555,0.5573000573410152
1338,2006,5,0.7741935483870968,62.774193548387096,72.45161290322581,0.45187319884726224,0.35208711433756806,13.096774193548388,26.096774193548388,0.6884779516358464,16.516129032258064,3.838709677419355,6.354838709677419,17.06451612903226,13.741935483870968,111.99939362750376,97.03954585891466,0.6195965417867435,0.542793963048443
1245,2006,12,0.75,65.125,72.0625,0.44394110985277463,0.35406698564593303,11.0625,22.375,0.7206703910614525,13.4375,2.3125,7.71875,20.09375,13.25,110.38478623837753,99.75797680866381,0.6325028312570782,0.5474573856891886
1400,2006,2,0.8181818181818182,60.09090909090909,76.12121212121212,0.46743697478991597,0.3798449612403101,14.06060606060606,26.181818181818183,0.7214814814814815,14.909090909090908,5.121212121212121,8.151515151515152,15.303030303030303,13.696969696969697,118.2607385646762,93.35630755324559,0.6604516806722689,0.5645895375625105
1335,2006,15,0.7037037037037037,60.074074074074076,69.0,0.44915824915824915,0.3184257602862254,10.518518518518519,21.74074074074074,0.6763005780346821,14.407407407407407,2.7037037037037037,10.037037037037036,17.962962962962962,13.592592592592593,106.94947713588957,93.11435958905683,0.6289562289562289,0.5379650885779876
1437,2006,1,0.8620689655172413,63.793103448275865,75.41379310344827,0.4258064516129032,0.38653001464128844,13.482758620689655,22.75862068965517,0.7511961722488039,12.620689655172415,5.0344827586206895,7.586206896551724,18.379310344827587,11.275862068965518,117.50029012417315,99.39439265190687,0.6580645161290323,0.545978804938025
1452,2006,6,0.6551724137931034,65.03448275862068,70.65517241379311,0.4452466907340554,0.3423529411764706,7.827586206896552,19.724137931034484,0.7453083109919572,17.586206896551722,2.689655172413793,7.896551724137931,13.0,8.344827586206897,115.11184219396768,105.95457997941584,0.7078820697954272,0.5570432394959697
1356,2006,11,0.7096774193548387,55.74193548387097,60.774193548387096,0.410958904109589,0.3365200764818356,11.838709677419354,20.967741935483872,0.6879432624113475,12.290322580645162,3.193548387096774,8.580645161290322,19.64516129032258,14.32258064516129,100.59459736531856,92.26510841150238,0.5753424657534246,0.5026949143497518
1310,2007,16,0.6666666666666666,73.72727272727273,76.06060606060606,0.42263395092638956,0.350597609561753,14.666666666666666,23.424242424242426,0.7322834645669292,13.575757575757576,1.5757575757575757,6.2727272727272725,17.363636363636363,13.363636363636363,112.89463647027499,109.4313348733781,0.6209313970956435,0.5320163632124463
1197,2007,16,0.5806451612903226,70.35483870967742,68.96774193548387,0.4480440097799511,0.36217303822937624,12.612903225806452,23.70967741935484,0.6586345381526104,13.419354838709678,1.7096774193548387,6.645161290322581,18.0,17.548387096774192,103.88363478051303,105.97296887572448,0.613080684596577,0.5369633192269536
1130,2007,7,0.6451612903225806,69.87096774193549,74.64516129032258,0.4793939393939394,0.3493282149712092,11.838709677419354,22.806451612903224,0.7236842105263158,14.774193548387096,5.774193548387097,5.774193548387097,15.387096774193548,14.129032258064516,115.77409542106949,108.36935638808838,0.6448484848484849,0.5753356539035306
1403,2007,10,0.6363636363636364,68.63636363636364,71.57575757575758,0.45287228109314,0.41188524590163933,9.393939393939394,21.363636363636363,0.7376373626373627,13.363636363636363,1.878787878787879,6.878787878787879,17.454545454545453,11.818181818181818,110.8895198605853,106.33563187308454,0.6210262130507529,0.5521787918458948
1139,2007,5,0.8064516129032258,56.935483870967744,68.29032258064517,0.4364105874757908,0.36807387862796836,9.0,20.93548387096774,0.759375,12.290322580645162,1.8709677419354838,5.0,19.322580645161292,9.225806451612904,118.55958781362008,98.84632616487455,0.7065848934796642,0.5712358337830545
1330,2007,12,0.75,62.15625,70.125,0.43429216018048505,0.35106382978723405,12.125,24.5625,0.7210365853658537,14.96875,3.40625,7.625,18.71875,12.34375,111.75655000956206,99.05694205393002,0.6297236322617034,0.538232754485273
1207,2007,2,0.8125,56.875,68.46875,0.5064599483204134,0.366120218579235,10.75,22.53125,0.717687074829932,14.34375,5.03125,5.21875,16.5,13.75,118.66540148009499,98.57189899305014,0.7012273901808785,0.5995184151480326
1125,2007,15,0.7096774193548387,64.3225806451613,72.64516129032258,0.4683470105509965,0.36666666666666664,10.870967741935484,25.838709677419356,0.6916058394160584,15.709677419354838,3.225806451612903,6.096774193548387,18.580645161290324,15.903225806451612,110.53259828173836,97.86944981073991,0.7101406799531067,0.5726491379748767
1231,2007,7,0.6666666666666666,62.166666666666664,70.9,0.45167173252279635,0.38387096774193546,11.666666666666666,21.633333333333333,0.7120141342756183,13.366666666666667,4.466666666666667,6.633333333333334,20.8,12.366666666666667,114.51146083675738,100.40614690199929,0.668693009118541,0.5556861823026883
1211,2007,10,0.696969696969697,70.0909090909091,79.12121212121212,0.48720682302771856,0.3953900709219858,10.515151515151516,27.09090909090909,0.7506702412868632,14.484848484848484,3.5757575757575757,6.242424242424242,19.303030303030305,14.030303030303031,115.91585512249524,102.68608690093124,0.6655117270788913,0.5853341403815545
1257,2007,6,0.7096774193548387,62.903225806451616,71.29032258064517,0.4328107502799552,0.3318903318903319,13.580645161290322,23.451612903225808,0.6770670826833073,14.935483870967742,4.161290322580645,7.451612903225806,20.387096774193548,12.870967741935484,111.29374700362989,98.20036500320285,0.6259798432250839,0.5285880003348522
1390,2007,11,0.6,66.76666666666667,69.93333333333334,0.44872554831061057,0.351129363449692,12.6,25.933333333333334,0.6906354515050167,15.0,6.1,4.733333333333333,18.266666666666666,14.6,107.60033808457038,102.72806348112225,0.6007705986959099,0.532203647801933
1268,2007,4,0.75,67.59375,79.5,0.47885117493472584,0.38253638253638256,12.625,25.9375,0.6985391766268261,17.34375,6.90625,7.53125,18.21875,15.78125,111.64123142384699,94.92137718937934,0.622976501305483,0.5596928729360775
1172,2007,13,0.8709677419354839,68.70967741935483,80.0,0.4490329325666492,0.3733681462140992,13.03225806451613,26.741935483870968,0.7543581616481775,15.483870967741936,2.6451612903225805,7.741935483870968,17.93548387096774,14.64516129032258,114.16912498572887,98.05654686274293,0.6732880292733926,0.5603949880803082
1277,2007,9,0.6666666666666666,56.696969696969695,65.0909090909091,0.47095179233621753,0.37280701754385964,11.484848484848484,23.666666666666668,0.7104851330203443,16.0,4.818181818181818,5.121212121212121,18.333333333333332,15.030303030303031,109.76073386394575,95.60630030700302,0.6285537700865266,0.5589310573632922
1266,2007,8,0.71875,65.0,72.4375,0.4399129961935835,0.3349673202614379,14.25,22.5,0.6716417910447762,14.1875,3.375,8.65625,20.40625,14.53125,109.84990654701654,98.5710981957698,0.6071234366503534,0.5294473693226591
1314,2007,1,0.8235294117647058,68.11764705882354,86.26470588235294,0.5042412818096136,0.3649906890130354,13.411764705882353,27.294117647058822,0.707345971563981,18.647058823529413,4.588235294117647,8.382352941176471,17.294117647058822,13.941176470588236,120.24118750573943,94.9466724388996,0.6427898209236569,0.581275516270958
1184,2007,16,0.6333333333333333,63.5,65.33333333333333,0.4666666666666667,0.358187134502924,8.233333333333333,19.966666666666665,0.6794582392776524,14.433333333333334,2.5,7.666666666666667,13.9,13.633333333333333,108.17206864731932,105.13662794548128,0.7092409240924092,0.567976005911587
1326,2007,1,0.9090909090909091,60.15151515151515,73.63636363636364,0.47170837867247006,0.36336779911373707,11.181818181818182,24.515151515151516,0.6955177743431221,15.575757575757576,5.9393939393939394,6.818181818181818,13.575757575757576,11.757575757575758,116.95332262945722,95.5359446170669,0.6724700761697497,0.5663477561674805
1148,2007,16,0.6666666666666666,65.72727272727273,69.3030303030303,0.43583945732052004,0.3806646525679758,11.969696969696969,22.96969696969697,0.7271386430678466,12.606060606060606,3.393939393939394,6.0606060606060606,16.12121212121212,14.212121212121213,110.03402538817424,104.35671231611278,0.6495195025438101,0.5468544511130771
1338,2007,3,0.7941176470588235,62.44117647058823,71.1470588235294,0.47109207708779444,0.37454545454545457,12.205882352941176,23.558823529411764,0.6661764705882353,17.441176470588236,3.4705882352941178,5.323529411764706,16.470588235294116,11.705882352941176,115.90578043544924,101.72301441275683,0.6365096359743041,0.5520310360565952
1460,2007,14,0.71875,61.625,64.59375,0.44199881023200477,0.35070140280561124,10.03125,22.15625,0.7355072463768116,12.1875,1.53125,5.84375,17.46875,12.25,106.89727931685036,101.98424519246682,0.5981558596073766,0.5318546727048168
1401,2007,3,0.8064516129032258,59.193548387096776,76.3225806451613,0.5005980861244019,0.42171189979123175,10.193548387096774,25.548387096774192,0.723781388478582,18.0,3.3870967741935485,6.774193548387097,19.516129032258064,12.516129032258064,119.31705860757094,92.53880073748634,0.6818181818181818,0.5934063177959193
1335,2007,14,0.7241379310344828,67.51724137931035,74.06896551724138,0.48778960551033185,0.36666666666666664,10.689655172413794,22.448275862068964,0.6709886547811994,17.24137931034483,3.0,8.551724137931034,18.20689655172414,13.96551724137931,112.71614422628868,102.74590800515513,0.6530995616781465,0.5682314193881195
1417,2007,2,0.8333333333333334,60.56666666666667,71.96666666666667,0.4805272618334332,0.3675675675675676,11.066666666666666,21.833333333333332,0.6487985212569316,14.6,3.3,7.366666666666666,16.0,12.2,114.74423568327829,96.56798343516287,0.6638705811863391,0.5604953335323668
1451,2007,15,0.6071428571428571,70.28571428571429,71.03571428571429,0.48552821997105644,0.3902439024390244,9.678571428571429,22.964285714285715,0.6698762035763411,13.607142857142858,2.5,6.607142857142857,19.535714285714285,15.821428571428571,109.08480644439472,107.93308148947652,0.6591895803183792,0.5757457340106812
1433,2007,11,0.8181818181818182,64.75757575757575,74.78787878787878,0.4600326264274062,0.4,12.06060606060606,21.272727272727273,0.7248677248677249,13.575757575757576,3.090909090909091,7.454545454545454,18.03030303030303,11.393939393939394,118.13948501141185,102.2950078887306,0.6460032626427407,0.5613939311223329
1181,2007,6,0.6875,61.5,70.1875,0.46875,0.3831041257367387,11.28125,23.8125,0.6921921921921922,13.1875,4.71875,7.375,17.4375,15.375,109.15544980210107,95.6446683929363,0.6412146226415094,0.558054016448431
1435,2007,6,0.6333333333333333,71.46666666666667,75.73333333333333,0.45438898450946646,0.3736413043478261,10.133333333333333,23.1,0.7283950617283951,16.666666666666668,2.6,7.366666666666666,17.0,12.466666666666667,113.65500902436781,107.25190992440342,0.6910499139414802,0.5645211384840918
1203,2007,11,0.7419354838709677,64.19354838709677,71.06451612903226,0.4631639063392347,0.37250554323725055,12.096774193548388,21.903225806451612,0.7047781569965871,14.709677419354838,4.419354838709677,9.32258064516129,18.870967741935484,13.67741935483871,110.41411055244144,99.73857467061211,0.6070816676185037,0.542784635474413
1450,2007,3,0.78125,59.125,66.53125,0.4650602409638554,0.3717171717171717,7.84375,22.53125,0.7109929078014184,13.875,4.46875,6.65625,16.25,10.3125,110.50417725513644,98.20286677628847,0.6313253012048192,0.552155194771513
1331,2007,14,0.6875,65.46875,71.71875,0.46990881458966566,0.37209302325581395,10.6875,24.40625,0.7095541401273885,13.5,4.4375,6.25,17.875,15.28125,110.42785380218258,100.80451142290741,0.6449848024316109,0.5686675339156291
1462,2007,9,0.75,64.78125,76.40625,0.4793041391721656,0.3898305084745763,10.90625,22.90625,0.7406483790523691,15.09375,3.53125,5.75,17.59375,12.875,120.65065491840168,102.29399085719702,0.7069586082783443,0.5969384018164506
1140,2007,8,0.75,69.625,77.34375,0.4897186147186147,0.4068965517241379,11.9375,25.375,0.6569678407350689,15.78125,3.5,5.84375,19.40625,13.53125,116.70080459900188,105.05430005922271,0.6812770562770563,0.573401137535186
1196,2007,1,0.8529411764705882,61.55882352941177,79.32352941176471,0.5268583830710798,0.4080267558528428,11.088235294117647,26.08823529411765,0.6804260985352862,15.764705882352942,4.823529411764706,7.088235294117647,15.676470588235293,14.0,122.21448846643248,94.84424336679392,0.7254476397178513,0.6130311743513394
1238,2007,16,0.6060606060606061,72.3030303030303,71.03030303030303,0.41886409736308317,0.3174061433447099,13.363636363636363,22.666666666666668,0.7047353760445683,13.515151515151516,3.121212121212121,8.181818181818182,20.696969696969695,15.424242424242424,102.54579562237949,104.3832202879682,0.5603448275862069,0.5066903006852423
1242,2007,1,0.8823529411764706,61.029411764705884,78.44117647058823,0.49007936507936506,0.3815789473684211,13.058823529411764,27.323529411764707,0.6666666666666666,16.764705882352942,6.676470588235294,8.911764705882353,18.647058823529413,14.0,115.96297533080103,90.22241237773233,0.6411210317460317,0.5641578880568601
1246,2007,8,0.65625,67.375,73.53125,0.47904869762174407,0.35702479338842974,10.78125,25.65625,0.699685534591195,15.875,4.8125,5.96875,15.84375,14.6875,111.76150958308637,102.40451111820407,0.6625141562853907,0.5688796479860742
1437,2007,9,0.6774193548387096,64.6774193548387,72.16129032258064,0.4212990052662376,0.35276532137518685,13.225806451612904,23.032258064516128,0.7835195530726257,12.64516129032258,3.2903225806451615,7.935483870967742,19.387096774193548,13.64516129032258,113.00171346362124,101.28226888447054,0.6284376828554711,0.545849397296374
1272,2007,2,0.9090909090909091,62.333333333333336,79.57575757575758,0.46142359382777504,0.35138888888888886,14.787878787878787,25.12121212121212,0.6098707403055229,15.06060606060606,5.909090909090909,9.818181818181818,19.757575757575758,13.575757575757576,115.261581462637,90.28677573063378,0.6503235440517671,0.5440851971946254
1317,2007,15,0.6666666666666666,72.13333333333334,76.23333333333333,0.4559730790802019,0.3794392523364486,13.766666666666667,25.2,0.6524216524216524,12.433333333333334,4.4,6.166666666666667,20.4,15.466666666666667,109.91218559443894,104.00086122709482,0.626752664049355,0.5402915259042265
1305,2007,7,0.8709677419354839,67.25806451612904,77.6774193548387,0.48791455874086564,0.41354723707664887,11.612903225806452,26.548387096774192,0.7547169811320755,16.548387096774192,4.129032258064516,5.451612903225806,16.70967741935484,13.03225806451613,119.44871046981837,103.42631284450634,0.6835300730747611,0.5856244756010068
1166,2007,10,0.6875,60.4375,67.15625,0.4462602137020742,0.3435374149659864,10.28125,22.5,0.7550143266475645,13.40625,2.5625,6.25,16.6875,12.84375,111.67302719646139,100.50052796554506,0.6367064739157763,0.5588931367194612
1332,2007,3,0.7878787878787878,65.93939393939394,76.39393939393939,0.4503896103896104,0.3849938499384994,12.212121212121213,22.848484848484848,0.751188589540412,14.272727272727273,2.0606060606060606,7.121212121212121,16.03030303030303,12.606060606060606,117.35318980959084,101.29335225135648,0.6942857142857143,0.5665868815246828
1275,2007,14,0.5625,57.40625,59.5625,0.45956607495069035,0.3319672131147541,8.03125,22.40625,0.7090163934426229,12.84375,4.09375,5.8125,17.03125,13.34375,103.25653560779419,99.51849733028223,0.6193293885601578,0.5437015061615701
1345,2007,9,0.65625,63.03125,69.90625,0.46203271028037385,0.3603448275862069,11.1875,21.75,0.6830015313935681,13.75,2.71875,7.6875,19.71875,14.21875,109.95827778891942,99.14432109979906,0.6451518691588785,0.5531173118053581
1112,2007,8,0.6666666666666666,72.5,78.46666666666667,0.4799301919720768,0.34285714285714286,12.366666666666667,25.166666666666668,0.7454798331015299,16.2,3.2333333333333334,6.0,13.4,13.733333333333333,116.68114028304842,107.80861517231534,0.6265270506108203,0.5712136470074374
1356,2007,4,0.8125,57.34375,63.28125,0.45387700534759357,0.3692022263450835,9.375,20.09375,0.6923076923076923,11.59375,3.28125,6.375,20.375,13.96875,107.39651748892624,97.31980720601464,0.6534090909090909,0.5572065378900446
1221,2007,13,0.7575757575757576,57.36363636363637,64.24242424242425,0.4379915305505142,0.35647279549718575,11.363636363636363,20.78787878787879,0.7347560975609756,13.727272727272727,3.727272727272727,9.545454545454545,18.12121212121212,15.181818181818182,105.63155712873498,94.32100832296949,0.6104053236539625,0.5395500356306627
1397,2007,5,0.6875,74.4375,79.65625,0.443,0.3522167487684729,13.59375,21.96875,0.6537949400798935,15.46875,3.21875,9.8125,19.8125,14.59375,111.15588162443703,103.87340526850099,0.6575,0.5407928375181661
1253,2007,12,0.7666666666666667,73.9,80.53333333333333,0.45596133190118154,0.37209302325581395,12.8,23.833333333333332,0.7053435114503817,14.333333333333334,2.7,7.433333333333334,17.2,13.733333333333333,114.33547239101217,104.91793968993129,0.6621911922663802,0.5558815070463042
1400,2007,4,0.7272727272727273,71.93939393939394,82.21212121212122,0.4460712542703758,0.39705882352941174,14.0,26.181818181818183,0.7277227722772277,13.878787878787879,5.757575757575758,7.606060606060606,17.272727272727273,12.272727272727273,118.95116031091281,104.08774588208884,0.6634943875061006,0.5575879644853666
1308,2007,13,0.75,72.09375,77.65625,0.47877758913412566,0.3953488372093023,13.40625,24.625,0.6509129967776585,13.6875,2.8125,7.125,20.8125,17.03125,111.32435212362962,103.35021342020666,0.6375212224108658,0.5624144213468524
1424,2007,7,0.8181818181818182,66.9090909090909,75.03030303030303,0.4488752556237219,0.3635057471264368,12.06060606060606,22.606060606060606,0.711890243902439,14.848484848484848,5.606060606060606,8.151515151515152,17.96969696969697,11.424242424242424,114.80310988456631,102.37692513130953,0.6428936605316974,0.5459516669606633
1210,2007,10,0.6451612903225806,69.51612903225806,79.09677419354838,0.49242424242424243,0.3742911153119093,13.67741935483871,22.612903225806452,0.6834645669291338,15.483870967741936,3.5483870967741935,10.0,20.70967741935484,15.870967741935484,115.17576987392668,101.22503428968679,0.6531385281385281,0.5703320346572076
1425,2007,5,0.6764705882352942,65.02941176470588,71.41176470588235,0.47744774477447743,0.40336134453781514,9.323529411764707,24.676470588235293,0.7072135785007072,12.823529411764707,3.9411764705882355,5.5,17.823529411764707,14.705882352941176,108.23089733577255,98.55787232676816,0.6358635863586358,0.5636483929752882
1116,2007,12,0.6176470588235294,65.70588235294117,71.38235294117646,0.46411225040474907,0.3524451939291737,11.235294117647058,24.294117647058822,0.7014084507042253,15.176470588235293,6.411764705882353,6.911764705882353,17.38235294117647,15.323529411764707,108.53815605881722,99.90698007226933,0.6332973556395035,0.5540463417418103
1438,2007,4,0.6551724137931034,71.75862068965517,77.44827586206897,0.4355503237198352,0.36645962732919257,13.482758620689655,25.517241379310345,0.7371349095966621,13.0,3.0689655172413794,4.655172413793103,20.103448275862068,13.724137931034482,114.26396910090638,105.86968820079527,0.6439081812831077,0.5503485622572623
1107,2007,13,0.71875,64.46875,68.25,0.45539906103286387,0.3769363166953528,11.0,22.96875,0.722027972027972,13.125,2.4375,5.90625,19.21875,13.375,110.88365745479359,104.74037789800329,0.6481807511737089,0.5527154932429013
1439,2007,5,0.6451612903225806,65.12903225806451,72.03225806451613,0.47092688543465744,0.3681592039800995,11.064516129032258,22.483870967741936,0.6661721068249258,13.258064516129032,4.612903225806452,8.387096774193548,18.35483870967742,10.96774193548387,113.2362128698813,102.38419784339021,0.5987334484743811,0.5427411710376006
1228,2007,12,0.6764705882352942,57.14705882352941,64.5,0.4319327731092437,0.3486646884272997,12.588235294117647,22.529411764705884,0.6255639097744361,14.0,2.8823529411764706,5.9411764705882355,17.08823529411765,13.823529411764707,106.60327830601412,94.45060180054055,0.6294117647058823,0.5219253882310941
1457,2007,11,0.8571428571428571,62.857142857142854,74.10714285714286,0.47619047619047616,0.35873015873015873,11.857142857142858,25.214285714285715,0.6333938294010889,16.5,3.607142857142857,7.464285714285714,17.25,13.321428571428571,115.11048387454679,97.63588029841077,0.6914285714285714,0.5648640923382652
1323,2007,6,0.7741935483870968,67.80645161290323,81.54838709677419,0.4605695509309967,0.39691444600280507,12.67741935483871,25.677419354838708,0.7506666666666667,17.483870967741936,3.4838709677419355,8.419354838709678,18.06451612903226,12.935483870967742,120.22980633869803,99.96956207434464,0.6930449069003286,0.5792186962996907
1458,2007,2,0.8529411764705882,57.23529411764706,70.08823529411765,0.46292134831460674,0.35611510791366907,11.352941176470589,23.735294117647058,0.6788874841972187,13.735294117647058,3.264705882352941,5.676470588235294,14.941176470588236,11.441176470588236,114.98878581878965,93.90187880963687,0.6297752808988764,0.5527142840575676
1394,2007,15,0.8,70.46666666666667,79.16666666666667,0.5240202275600506,0.40326340326340326,11.2,24.166666666666668,0.7195767195767195,17.933333333333334,2.7666666666666666,7.4,19.033333333333335,16.366666666666667,118.0267321851693,105.05621551134648,0.6880530973451328,0.6117665241357993
1291,2008,16,0.5625,66.5,69.0625,0.44642857142857145,0.367112810707457,10.09375,23.9375,0.6964285714285714,12.84375,3.65625,7.25,19.875,14.375,105.01246844874252,101.11607821670773,0.6123271889400922,0.5376605683145194
1164,2008,16,0.4117647058823529,66.11764705882354,59.14705882352941,0.39414414414414417,0.32325581395348835,11.088235294117647,20.205882352941178,0.7173252279635258,9.411764705882353,2.0588235294117645,7.029411764705882,18.794117647058822,14.617647058823529,94.84918460830258,106.02733316731188,0.5115427927927928,0.48143448804194294
