,Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,WSeed,LSeed,Round
463,1992,137,1269,85,1200,58,N,0,W03,W14,1
464,1992,137,1276,73,1396,66,N,0,Z06,Z11,1
465,1992,137,1277,61,1283,54,N,0,Y05,Y12,1
466,1992,137,1308,81,1177,73,N,0,X12,X05,1
467,1992,137,1329,100,1204,73,N,0,Z02,Z15,1
468,1992,137,1393,51,1343,43,N,0,W06,W11,1
469,1992,137,1408,61,1385,57,N,0,Z10,Z07,1
470,1992,137,1417,73,1352,53,N,0,X01,X16,1
471,1992,137,1418,87,1328,83,N,0,X13,X04,1
472,1992,137,1431,55,1191,50,N,0,Y09,Y08,1
473,1992,138,1181,75,1234,62,N,0,W01,W09,2
474,1992,138,1199,78,1207,68,N,0,X03,X06,2
475,1992,138,1210,79,1425,78,N,0,Y07,Y02,2
476,1992,138,1231,89,1261,79,N,0,X02,X07,2
477,1992,138,1272,82,1116,80,N,0,Y06,Y03,2
478,1992,138,1314,64,1104,55,N,0,Z04,Z05,2
479,1992,138,1326,78,1163,55,N,0,Z01,Z09,2
480,1992,138,1371,88,1281,71,N,0,W04,W05,2
481,1992,139,1153,77,1277,65,N,0,Y04,Y05,2
482,1992,139,1246,106,1235,98,N,0,W02,W10,2
483,1992,139,1269,77,1393,71,N,1,W03,W06,2
484,1992,139,1276,102,1190,90,N,0,Z06,Z14,2
485,1992,139,1308,81,1418,73,N,0,X12,X13,2
486,1992,139,1329,87,1408,71,N,0,Z02,Z10,2
487,1992,139,1417,85,1257,69,N,0,X01,X08,2
488,1992,139,1431,66,1242,60,N,0,Y09,Y01,2
489,1992,143,1181,81,1371,69,N,0,W01,W04,3
490,1992,143,1231,85,1199,74,N,0,X02,X03,3
491,1992,143,1246,87,1269,77,N,0,W02,W03,3
492,1992,143,1417,85,1308,78,N,0,X01,X12,3
493,1992,144,1153,69,1431,67,N,0,Y04,Y09,3
494,1992,144,1272,83,1210,79,N,1,Y06,Y07,3
495,1992,144,1276,75,1329,72,N,0,Z06,Z02,3
496,1992,144,1326,80,1314,73,N,0,Z01,Z04,3
497,1992,145,1181,104,1246,103,N,1,W01,W02,4
498,1992,145,1231,106,1417,79,N,0,X02,X01,4
499,1992,146,1153,88,1272,57,N,0,Y04,Y06,4
500,1992,146,1276,75,1326,71,N,1,Z06,Z01,4
501,1992,152,1181,81,1231,78,N,0,W01,X02,5
502,1992,152,1276,76,1153,72,N,0,Z06,Y04,5
503,1992,154,1181,71,1276,51,N,0,W01,Z06,6
504,1993,136,1116,94,1221,64,N,0,W04,W13,1
505,1993,136,1140,80,1374,71,N,0,X07,X10,1
506,1993,136,1143,66,1261,64,N,0,X06,X11,1
507,1993,136,1181,105,1356,70,N,0,X03,X14,1
508,1993,136,1199,82,1191,70,N,0,Y03,Y14,1
509,1993,136,1228,75,1253,72,N,0,Z06,Z11,1
510,1993,136,1242,94,1123,72,N,0,X02,X15,1
511,1993,136,1314,85,1187,65,N,0,W01,W16,1
512,1993,136,1348,74,1345,68,N,0,W08,W09,1
513,1993,136,1365,64,1112,61,N,0,Z15,Z02,1
514,1993,136,1371,81,1398,59,N,0,Y02,Y15,1
515,1993,136,1385,85,1403,67,N,0,W05,W12,1
516,1993,136,1396,75,1281,61,N,0,Z07,Z10,1
517,1993,136,1408,55,1243,53,N,0,Y11,Y06,1
518,1993,136,1435,92,1129,72,N,0,Z03,Z14,1
519,1993,136,1443,55,1272,52,N,0,Y07,Y10,1
520,1993,137,1153,93,1164,66,N,0,W02,W15,1
521,1993,137,1203,82,1307,68,N,0,Z12,Z05,1
522,1993,137,1231,97,1460,54,N,0,X01,X16,1
523,1993,137,1234,82,1419,69,N,0,Y04,Y13,1
524,1993,137,1246,96,1351,52,N,0,Y01,Y16,1
525,1993,137,1257,76,1174,70,N,0,X04,X13,1
526,1993,137,1269,54,1335,50,N,0,W03,W14,1
527,1993,137,1276,84,1157,52,N,0,Z01,Z16,1
528,1993,137,1308,93,1304,79,N,0,W07,W10,1
529,1993,137,1329,74,1266,62,N,0,X05,X12,1
530,1993,137,1380,93,1210,78,N,0,Z13,Z04,1
531,1993,137,1417,81,1235,70,N,0,Z09,Z08,1
532,1993,137,1428,86,1338,65,N,0,Y08,Y09,1
533,1993,137,1438,78,1264,66,N,0,W06,W11,1
534,1993,137,1448,81,1151,58,N,0,Y05,Y12,1
535,1993,137,1462,73,1309,55,N,0,X09,X08,1
536,1993,138,1116,80,1385,74,N,0,W04,W05,2
537,1993,138,1143,82,1181,77,N,0,X06,X03,2
538,1993,138,1199,94,1408,63,N,0,Y03,Y11,2
539,1993,138,1242,90,1140,76,N,0,X02,X07,2
540,1993,138,1314,112,1348,67,N,0,W01,W08,2
541,1993,138,1396,68,1365,57,N,0,Z07,Z15,2
542,1993,138,1435,85,1228,68,N,0,Z03,Z06,2
543,1993,138,1443,72,1371,68,N,0,Y07,Y02,2
544,1993,139,1153,92,1308,55,N,0,W02,W07,2
545,1993,139,1203,90,1380,80,N,0,Z12,Z13,2
546,1993,139,1231,73,1462,70,N,0,X01,X09,2
547,1993,139,1246,83,1428,62,N,0,Y01,Y08,2
548,1993,139,1257,78,1329,63,N,0,X04,X05,2
549,1993,139,1276,86,1417,84,N,1,Z01,Z09,2
550,1993,139,1438,71,1269,56,N,0,W06,W03,2
551,1993,139,1448,84,1234,78,N,0,Y05,Y04,2
552,1993,143,1199,81,1443,78,N,1,Y03,Y07,3
553,1993,143,1231,82,1257,69,N,0,X01,X04,3
554,1993,143,1242,93,1143,76,N,0,X02,X06,3
555,1993,143,1246,103,1448,69,N,0,Y01,Y05,3
556,1993,144,1153,71,1438,54,N,0,W02,W06,3
557,1993,144,1276,72,1203,64,N,0,Z01,Z12,3
558,1993,144,1314,80,1116,74,N,0,W01,W04,3
559,1993,144,1396,67,1435,59,N,0,Z07,Z03,3
560,1993,145,1242,83,1231,77,N,0,X02,X01,4
561,1993,145,1246,106,1199,81,N,0,Y01,Y03,4
562,1993,146,1276,77,1396,72,N,0,Z01,Z07,4
563,1993,146,1314,75,1153,68,N,1,W01,W02,4
564,1993,152,1276,81,1246,78,N,1,Z01,Y01,5
565,1993,152,1314,78,1242,68,N,0,W01,X02,5
566,1993,154,1314,77,1276,71,N,0,W01,Z01,6
567,1994,136,1104,76,1344,70,N,0,X09,X08,1
568,1994,136,1163,64,1351,46,N,0,W02,W15,1
569,1994,136,1196,64,1241,62,N,0,W03,W14,1
570,1994,136,1203,51,1412,46,N,0,W10,W07,1
571,1994,136,1242,102,1151,73,N,0,X04,X13,1
572,1994,136,1268,74,1387,66,N,0,Y10,Y07,1
573,1994,136,1269,78,1402,60,N,0,Y02,Y15,1
574,1994,136,1276,78,1337,74,N,1,Y03,Y14,1
575,1994,136,1281,76,1298,53,N,0,Z01,Z16,1
576,1994,136,1335,90,1304,80,N,0,W11,W06,1
577,1994,136,1345,98,1416,67,N,0,X01,X16,1
578,1994,136,1393,92,1218,78,N,0,Z04,Z13,1
579,1994,136,1400,91,1443,77,N,0,Y06,Y11,1
580,1994,136,1448,68,1158,58,N,0,X05,X12,1
581,1994,136,1453,61,1143,57,N,0,Z12,Z05,1
582,1994,136,1458,80,1153,72,N,0,Z09,Z08,1
583,1994,137,1112,81,1259,55,N,0,Z02,Z15,1
584,1994,137,1116,94,1299,79,N,0,Y01,Y16,1
585,1994,137,1130,67,1450,64,N,0,W09,W08,1
586,1994,137,1181,82,1411,70,N,0,X02,X15,1
587,1994,137,1207,84,1228,77,N,0,Y09,Y08,1
588,1994,137,1231,84,1325,72,N,0,W05,W12,1
589,1994,137,1246,83,1398,70,N,0,X03,X14,1
590,1994,137,1257,67,1129,58,N,0,Z03,Z14,1
591,1994,137,1266,81,1418,59,N,0,X06,X11,1
592,1994,137,1277,84,1371,73,N,0,X07,X10,1
593,1994,137,1278,74,1356,60,N,0,Z06,Z11,1
594,1994,137,1314,71,1251,51,N,0,W01,W16,1
595,1994,137,1329,65,1308,55,N,0,Y04,Y13,1
596,1994,137,1396,61,1180,39,N,0,W04,W13,1
597,1994,137,1409,112,1417,102,N,0,Y12,Y05,1
598,1994,137,1438,57,1307,54,N,0,Z07,Z10,1
599,1994,138,1163,75,1203,63,N,0,W02,W10,2
600,1994,138,1196,70,1335,58,N,0,W03,W11,2
601,1994,138,1242,69,1448,58,N,0,X04,X05,2
602,1994,138,1268,95,1269,87,N,0,Y10,Y02,2
603,1994,138,1276,84,1400,79,N,0,Y03,Y06,2
604,1994,138,1281,109,1458,96,N,0,Z01,Z09,2
605,1994,138,1345,83,1104,73,N,0,X01,X09,2
606,1994,138,1393,64,1453,59,N,0,Z04,Z12,2
607,1994,139,1112,71,1438,58,N,0,Z02,Z07,2
608,1994,139,1116,85,1207,73,N,0,Y01,Y09,2
609,1994,139,1130,75,1314,72,N,0,W09,W01,2
610,1994,139,1181,85,1277,74,N,0,X02,X07,2
611,1994,139,1231,67,1396,58,N,0,W05,W04,2
612,1994,139,1257,60,1278,55,N,0,Z03,Z06,2
613,1994,139,1266,75,1246,63,N,0,X06,X03,2
614,1994,139,1409,82,1329,80,N,0,Y12,Y04,2
615,1994,143,1112,82,1257,70,N,0,Z02,Z03,3
616,1994,143,1181,59,1266,49,N,0,X02,X06,3
617,1994,143,1281,98,1393,88,N,1,Z01,Z04,3
618,1994,143,1345,83,1242,78,N,0,X01,X04,3
619,1994,144,1116,103,1409,84,N,0,Y01,Y12,3
620,1994,144,1130,77,1231,68,N,0,W09,W05,3
621,1994,144,1196,69,1163,60,N,1,W03,W02,3
622,1994,144,1276,78,1268,71,N,0,Y03,Y10,3
623,1994,145,1112,92,1281,72,N,0,Z02,Z01,4
624,1994,145,1181,69,1345,60,N,0,X02,X01,4
625,1994,146,1116,76,1276,68,N,0,Y01,Y03,4
626,1994,146,1196,74,1130,66,N,0,W03,W09,4
627,1994,152,1116,91,1112,82,N,0,Y01,Z02,5
628,1994,152,1181,70,1196,65,N,0,X02,W03,5
629,1994,154,1116,76,1181,72,N,0,Y01,X02,6
630,1995,136,1104,91,1335,85,N,1,W05,W12,1
631,1995,136,1113,81,1123,66,N,0,Z05,Z12,1
632,1995,136,1153,77,1396,71,N,0,X07,X10,1
633,1995,136,1163,100,1151,71,N,0,X02,X15,1
634,1995,136,1242,82,1159,68,N,0,Y01,Y16,1
635,1995,136,1246,113,1291,67,N,0,Z01,Z16,1
636,1995,136,1264,77,1328,67,N,0,Z13,Z04,1
637,1995,136,1268,87,1211,63,N,0,X03,X14,1
638,1995,136,1275,71,1112,62,N,0,Y12,Y05,1
639,1995,136,1329,73,1180,49,N,0,W04,W13,1
640,1995,136,1387,64,1278,61,N,0,W09,W08,1
641,1995,136,1400,90,1332,73,N,0,X11,X06,1
642,1995,136,1408,76,1140,70,N,0,Z09,Z08,1
643,1995,136,1438,96,1311,72,N,0,Y04,Y13,1
644,1995,136,1443,82,1276,76,N,0,Y08,Y09,1
645,1995,136,1448,79,1299,47,N,0,W01,W16,1
646,1995,137,1116,79,1411,78,N,0,Y02,Y15,1
647,1995,137,1207,68,1462,63,N,0,Z06,Z11,1
648,1995,137,1235,64,1196,61,N,0,Z07,Z10,1
649,1995,137,1269,68,1389,51,N,0,W02,W15,1
650,1995,137,1272,77,1257,56,N,0,Y06,Y11,1
651,1995,137,1280,75,1365,67,N,0,X05,X12,1
652,1995,137,1281,65,1231,60,N,0,X08,X09,1
653,1995,137,1314,80,1293,70,N,0,Z02,Z15,1
654,1995,137,1330,89,1437,81,N,3,W14,W03,1
655,1995,137,1345,49,1453,48,N,0,Y03,Y14,1
656,1995,137,1390,70,1150,68,N,0,W10,W07,1
657,1995,137,1393,96,1356,92,N,0,Y07,Y10,1
658,1995,137,1409,68,1228,62,N,0,W06,W11,1
659,1995,137,1417,92,1198,56,N,0,X01,X16,1
660,1995,137,1428,76,1253,64,N,0,X04,X13,1
661,1995,137,1451,79,1277,72,N,0,Z14,Z03,1
662,1995,138,1113,64,1264,54,N,0,Z05,Z13,2
663,1995,138,1163,96,1153,91,N,0,X02,X07,2
664,1995,138,1242,75,1443,70,N,0,Y01,Y08,2
665,1995,138,1246,82,1408,60,N,0,Z01,Z09,2
666,1995,138,1268,82,1400,68,N,0,X03,X11,2
667,1995,138,1329,66,1104,52,N,0,W04,W05,2
668,1995,138,1438,60,1275,54,N,1,Y04,Y12,2
669,1995,138,1448,64,1387,59,N,0,W01,W09,2
670,1995,139,1116,96,1393,94,N,1,Y02,Y07,2
671,1995,139,1207,53,1451,51,N,0,Z06,Z14,2
672,1995,139,1269,75,1390,53,N,0,W02,W10,2
673,1995,139,1272,75,1345,73,N,0,Y06,Y03,2
674,1995,139,1280,78,1428,64,N,0,X05,X04,2
675,1995,139,1314,73,1235,51,N,0,Z02,Z07,2
676,1995,139,1409,64,1330,52,N,0,W06,W14,2
677,1995,139,1417,75,1281,74,N,0,X01,X08,2
678,1995,143,1163,99,1268,89,N,0,X02,X03,3
679,1995,143,1246,97,1113,73,N,0,Z01,Z05,3
680,1995,143,1314,74,1207,64,N,0,Z02,Z06,3
681,1995,143,1417,86,1280,67,N,0,X01,X05,3
682,1995,144,1116,96,1272,91,N,1,Y02,Y06,3
683,1995,144,1269,76,1409,51,N,0,W02,W06,3
684,1995,144,1329,71,1448,66,N,0,W04,W01,3
685,1995,144,1438,67,1242,58,N,0,Y04,Y01,3
686,1995,145,1314,74,1246,61,N,0,Z02,Z01,4
687,1995,145,1417,102,1163,96,N,0,X01,X02,4
688,1995,146,1116,68,1438,61,N,0,Y02,Y04,4
689,1995,146,1329,68,1269,54,N,0,W04,W02,4
690,1995,152,1116,75,1314,68,N,0,Y02,Z02,5
691,1995,152,1417,74,1329,61,N,0,X01,W04,5
692,1995,154,1417,89,1116,78,N,0,X01,Y02,6
693,1996,136,1116,86,1336,80,N,0,W12,W05,1
694,1996,136,1163,68,1159,59,N,0,Y01,Y16,1
695,1996,136,1180,75,1272,63,N,0,Z12,Z05,1
696,1996,136,1185,75,1181,60,N,0,Y09,Y08,1
697,1996,136,1208,81,1155,74,N,0,Z08,Z09,1
698,1996,136,1235,74,1143,64,N,0,X05,X12,1
699,1996,136,1246,110,1363,72,N,0,X01,X16,1
700,1996,136,1266,68,1284,44,N,0,W04,W13,1
701,1996,136,1269,92,1416,70,N,0,W01,W16,1
702,1996,136,1280,58,1433,51,N,0,Y05,Y12,1
703,1996,136,1343,43,1417,41,N,0,Y13,Y04,1
704,1996,136,1345,73,1441,71,N,0,Z01,Z16,1
705,1996,136,1390,66,1133,58,N,0,W09,W08,1
706,1996,136,1393,88,1286,55,N,0,Z04,Z13,1
707,1996,136,1428,72,1145,43,N,0,X04,X13,1
708,1996,136,1439,61,1453,48,N,0,X09,X08,1
709,1996,137,1112,90,1434,51,N,0,Z03,Z14,1
710,1996,137,1130,64,1231,51,N,0,Y11,Y06,1
711,1996,137,1153,66,1422,61,N,0,Y02,Y15,1
712,1996,137,1207,93,1290,56,N,0,W02,W15,1
713,1996,137,1210,90,1122,79,N,0,Y03,Y14,1
714,1996,137,1234,81,1203,79,N,0,Z06,Z11,1
715,1996,137,1242,92,1354,54,N,0,Z02,Z15,1
716,1996,137,1257,82,1409,80,N,1,X06,X11,1
717,1996,137,1307,69,1243,48,N,0,W07,W10,1
718,1996,137,1314,83,1309,62,N,0,W06,W11,1
719,1996,137,1365,91,1268,79,N,0,Z10,Z07,1
720,1996,137,1396,61,1328,43,N,0,Y07,Y10,1
721,1996,137,1400,80,1276,76,N,0,X10,X07,1
722,1996,137,1403,74,1296,73,N,0,W03,W14,1
723,1996,137,1437,92,1339,58,N,0,X03,X14,1
724,1996,137,1448,62,1419,50,N,0,X02,X15,1
725,1996,138,1116,65,1266,56,N,0,W12,W04,2
726,1996,138,1163,95,1185,81,N,0,Y01,Y09,2
727,1996,138,1208,76,1345,69,N,0,Z08,Z01,2
728,1996,138,1246,84,1439,60,N,0,X01,X09,2
729,1996,138,1269,79,1390,74,N,0,W01,W09,2
730,1996,138,1280,63,1343,41,N,0,Y05,Y13,2
731,1996,138,1393,69,1180,58,N,0,Z04,Z12,2
732,1996,138,1428,73,1235,67,N,0,X04,X05,2
733,1996,139,1112,87,1234,73,N,0,Z03,Z06,2
734,1996,139,1153,78,1396,65,N,0,Y02,Y07,2
735,1996,139,1207,73,1307,62,N,0,W02,W07,2
736,1996,139,1210,103,1130,89,N,0,Y03,Y11,2
737,1996,139,1242,76,1365,51,N,0,Z02,Z10,2
738,1996,139,1257,68,1437,64,N,0,X06,X03,2
739,1996,139,1403,92,1314,73,N,0,W03,W06,2
740,1996,139,1448,65,1400,62,N,0,X02,X10,2
741,1996,143,1207,98,1403,90,N,0,W02,W03,3
742,1996,143,1246,101,1428,70,N,0,X01,X04,3
743,1996,143,1269,79,1116,63,N,0,W01,W12,3
744,1996,143,1448,60,1257,59,N,0,X02,X06,3
745,1996,144,1153,87,1210,70,N,0,Y02,Y03,3
746,1996,144,1242,83,1112,80,N,0,Z02,Z03,3
747,1996,144,1280,60,1163,55,N,0,Y05,Y01,3
748,1996,144,1393,83,1208,81,N,1,Z04,Z08,3
749,1996,145,1246,83,1448,63,N,0,X01,X02,4
750,1996,145,1269,86,1207,62,N,0,W01,W02,4
751,1996,146,1280,73,1153,63,N,0,Y05,Y02,4
752,1996,146,1393,60,1242,57,N,0,Z04,Z02,4
753,1996,152,1246,81,1269,74,N,0,X01,W01,5
754,1996,152,1393,77,1280,69,N,0,Z04,Y05,5
755,1996,154,1246,76,1393,67,N,0,X01,Z04,6
756,1997,136,1112,65,1375,57,N,0,X04,X13,1
757,1997,136,1130,73,1434,66,N,0,Z05,Z12,1
758,1997,136,1143,55,1343,52,N,0,W05,W12,1
759,1997,136,1153,86,1139,69,N,0,Y03,Y14,1
760,1997,136,1158,75,1268,66,N,0,X12,X05,1
761,1997,136,1160,80,1231,62,N,0,W09,W08,1
762,1997,136,1234,73,1438,60,N,0,Z08,Z09,1
763,1997,136,1235,69,1229,57,N,0,Y06,Y11,1
764,1997,136,1242,78,1238,64,N,0,X01,X16,1
765,1997,136,1246,92,1285,54,N,0,Z01,Z16,1
766,1997,136,1314,82,1193,74,N,0,W01,W16,1
767,1997,136,1345,83,1348,76,N,1,X08,X09,1
768,1997,136,1386,75,1334,65,N,0,Z04,Z13,1
769,1997,136,1417,109,1149,75,N,0,Y02,Y15,1
770,1997,136,1437,101,1254,91,N,0,W04,W13,1
771,1997,136,1462,80,1435,68,N,0,Y07,Y10,1
772,1997,137,1150,79,1207,67,N,0,Z07,Z10,1
773,1997,137,1151,73,1208,70,N,0,X14,X03,1
774,1997,137,1155,68,1275,56,N,0,Y04,Y13,1
775,1997,137,1164,78,1376,65,N,0,W15,W02,1
776,1997,137,1181,71,1293,68,N,0,X02,X15,1
777,1997,137,1228,90,1425,77,N,0,X06,X11,1
778,1997,137,1257,65,1269,57,N,0,W06,W11,1
779,1997,137,1278,78,1402,46,N,0,Y01,Y16,1
780,1997,137,1307,59,1330,55,N,0,W03,W14,1
781,1997,137,1344,81,1266,59,N,0,X10,X07,1
782,1997,137,1390,80,1328,67,N,0,Z06,Z11,1
783,1997,137,1396,62,1279,40,N,0,Y09,Y08,1
784,1997,137,1400,71,1458,58,N,0,W10,W07,1
785,1997,137,1409,81,1131,52,N,0,Y05,Y12,1
786,1997,137,1428,75,1298,61,N,0,Z02,Z15,1
787,1997,137,1448,68,1388,46,N,0,Z03,Z14,1
788,1997,138,1112,73,1158,69,N,0,X04,X12,2
789,1997,138,1143,75,1437,68,N,0,W05,W04,2
790,1997,138,1235,67,1153,66,N,0,Y06,Y03,2
791,1997,138,1242,75,1345,61,N,0,X01,X08,2
792,1997,138,1246,75,1234,69,N,0,Z01,Z08,2
793,1997,138,1314,73,1160,56,N,0,W01,W09,2
794,1997,138,1386,81,1130,77,N,1,Z04,Z05,2
795,1997,138,1417,96,1462,83,N,0,Y02,Y07,2
796,1997,139,1151,75,1228,63,N,0,X14,X06,2
797,1997,139,1155,65,1409,59,N,0,Y04,Y05,2
798,1997,139,1257,64,1307,63,N,0,W06,W03,2
799,1997,139,1278,76,1396,57,N,0,Y01,Y09,2
800,1997,139,1344,98,1181,87,N,0,X10,X02,2
801,1997,139,1390,72,1448,66,N,0,Z06,Z03,2
802,1997,139,1400,82,1164,81,N,0,W10,W15,2
803,1997,139,1428,77,1150,58,N,0,Z02,Z07,2
804,1997,143,1246,83,1386,68,N,0,Z01,Z04,3
805,1997,143,1278,90,1155,84,N,1,Y01,Y04,3
806,1997,143,1417,74,1235,73,N,1,Y02,Y06,3
807,1997,143,1428,82,1390,77,N,1,Z02,Z06,3
808,1997,144,1112,85,1242,82,N,0,X04,X01,3
809,1997,144,1257,78,1400,63,N,0,W06,W10,3
810,1997,144,1314,63,1143,57,N,0,W01,W05,3
811,1997,144,1344,71,1151,65,N,0,X10,X14,3
812,1997,145,1246,72,1428,59,N,0,Z01,Z02,4
813,1997,145,1278,80,1417,72,N,0,Y01,Y02,4
814,1997,146,1112,96,1344,92,N,1,X04,X10,4
815,1997,146,1314,97,1257,74,N,0,W01,W06,4
816,1997,152,1112,66,1314,58,N,0,X04,W01,5
817,1997,152,1246,78,1278,69,N,0,Z01,Y01,5
818,1997,154,1112,84,1246,79,N,1,X04,Z01,6
819,1998,136,1112,99,1311,60,N,0,X01,X16,1
820,1998,136,1116,74,1304,65,N,0,X06,X11,1
821,1998,136,1150,77,1227,62,N,0,W08,W09,1
822,1998,136,1153,65,1319,62,N,0,X02,X15,1
823,1998,136,1163,93,1192,85,N,0,W02,W15,1
824,1998,136,1228,64,1375,51,N,0,X05,X12,1
825,1998,136,1229,82,1397,81,N,1,X09,X08,1
826,1998,136,1231,94,1328,87,N,1,W07,W10,1
827,1998,136,1268,82,1429,68,N,0,X04,X13,1
828,1998,136,1277,83,1185,71,N,0,W04,W13,1
829,1998,136,1314,88,1298,52,N,0,W01,W16,1
830,1998,136,1343,69,1424,57,N,0,W05,W12,1
831,1998,136,1350,62,1376,61,N,0,W14,W03,1
832,1998,136,1428,85,1362,68,N,0,X03,X14,1
833,1998,136,1449,69,1462,68,N,0,W11,W06,1
834,1998,136,1452,82,1396,52,N,0,X10,X07,1
835,1998,137,1178,66,1385,64,N,0,Y10,Y07,1
836,1998,137,1181,99,1347,63,N,0,Z01,Z16,1
837,1998,137,1199,96,1395,87,N,0,Y12,Y05,1
838,1998,137,1242,110,1341,52,N,0,Y01,Y16,1
839,1998,137,1246,82,1354,67,N,0,Z02,Z15,1
840,1998,137,1276,80,1172,61,N,0,Z03,Z14,1
841,1998,137,1307,79,1139,62,N,0,Z04,Z13,1
842,1998,137,1329,74,1203,59,N,0,Z08,Z09,1
843,1998,137,1345,95,1174,56,N,0,Y02,Y15,1
844,1998,137,1348,97,1293,74,N,0,Y08,Y09,1
845,1998,137,1387,51,1269,46,N,0,Z10,Z07,1
846,1998,137,1390,67,1158,57,N,0,Y03,Y14,1
847,1998,137,1393,63,1233,61,N,0,Z05,Z12,1
848,1998,137,1417,65,1274,62,N,0,Z06,Z11,1
849,1998,137,1434,70,1279,69,N,0,Y13,Y04,1
850,1998,137,1444,75,1155,72,N,0,Y11,Y06,1
851,1998,138,1112,82,1229,49,N,0,X01,X09,2
852,1998,138,1163,78,1231,68,N,0,W02,W07,2
853,1998,138,1268,67,1228,61,N,0,X04,X05,2
854,1998,138,1277,63,1343,56,N,0,W04,W05,2
855,1998,138,1314,93,1150,83,N,1,W01,W08,2
856,1998,138,1428,75,1116,69,N,0,X03,X06,2
857,1998,138,1449,81,1350,66,N,0,W11,W14,2
858,1998,138,1452,75,1153,74,N,0,X10,X02,2
859,1998,139,1181,79,1329,73,N,0,Z01,Z08,2
860,1998,139,1246,88,1387,61,N,0,Z02,Z10,2
861,1998,139,1345,80,1178,65,N,0,Y02,Y10,2
862,1998,139,1348,80,1242,75,N,0,Y08,Y01,2
863,1998,139,1390,83,1444,65,N,0,Y03,Y11,2
864,1998,139,1393,56,1307,46,N,0,Z05,Z04,2
865,1998,139,1417,85,1276,82,N,0,Z06,Z03,2
866,1998,139,1434,83,1199,77,N,1,Y13,Y12,2
867,1998,143,1112,87,1268,79,N,0,X01,X04,3
868,1998,143,1163,75,1449,74,N,0,W02,W11,3
869,1998,143,1314,73,1277,58,N,0,W01,W04,3
870,1998,143,1428,65,1452,62,N,0,X03,X10,3
871,1998,144,1181,80,1393,67,N,0,Z01,Z05,3
872,1998,144,1246,94,1417,68,N,0,Z02,Z06,3
873,1998,144,1348,74,1434,68,N,0,Y08,Y13,3
874,1998,144,1390,67,1345,59,N,0,Y03,Y02,3
875,1998,145,1314,75,1163,64,N,0,W01,W02,4
876,1998,145,1428,76,1112,51,N,0,X03,X01,4
877,1998,146,1246,86,1181,84,N,0,Z02,Z01,4
878,1998,146,1390,79,1348,77,N,0,Y03,Y08,4
879,1998,152,1246,86,1390,85,N,1,Z02,Y03,5
880,1998,152,1428,65,1314,59,N,0,X03,W01,5
881,1998,154,1246,78,1428,69,N,0,Z02,X03,6
882,1999,136,1116,94,1373,80,N,0,Z04,Z13,1
883,1999,136,1120,80,1457,41,N,0,Y01,Y16,1
884,1999,136,1163,91,1427,66,N,0,Z01,Z16,1
885,1999,136,1166,62,1257,58,N,0,Y10,Y07,1
886,1999,136,1178,56,1417,53,N,0,Y12,Y05,1
887,1999,136,1196,75,1335,61,N,0,Z06,Z11,1
888,1999,136,1211,75,1278,63,N,0,Z10,Z07,1
889,1999,136,1231,108,1203,88,N,0,Y06,Y11,1
890,1999,136,1234,77,1412,64,N,0,Z05,Z12,1
891,1999,136,1268,82,1434,60,N,0,Y02,Y15,1
892,1999,136,1307,61,1281,59,N,0,Z09,Z08,1
893,1999,136,1326,72,1293,58,N,0,Y04,Y13,1
894,1999,136,1329,69,1393,61,N,0,Y09,Y08,1
895,1999,136,1385,69,1359,43,N,0,Y03,Y14,1
896,1999,136,1390,69,1108,57,N,0,Z02,Z15,1
897,1999,136,1451,76,1314,74,N,0,Z14,Z03,1
898,1999,137,1150,81,1348,70,N,1,X05,X12,1
899,1999,137,1153,72,1206,48,N,0,W03,W14,1
900,1999,137,1181,99,1197,58,N,0,W01,W16,1
901,1999,137,1242,95,1191,74,N,0,X06,X11,1
902,1999,137,1246,82,1308,60,N,0,X03,X14,1
903,1999,137,1274,75,1248,54,N,0,W02,W15,1
904,1999,137,1275,59,1449,58,N,0,X10,X07,1
905,1999,137,1277,76,1291,53,N,0,X01,X16,1
906,1999,137,1279,72,1437,70,N,0,X09,X08,1
907,1999,137,1283,43,1458,32,N,0,W12,W05,1
908,1999,137,1328,61,1112,60,N,0,X13,X04,1
909,1999,137,1345,58,1400,54,N,0,W10,W07,1
910,1999,137,1396,61,1245,54,N,0,W06,W11,1
911,1999,137,1397,62,1174,52,N,0,W04,W13,1
912,1999,137,1409,62,1158,53,N,0,W09,W08,1
913,1999,137,1428,80,1117,58,N,0,X02,X15,1
914,1999,138,1120,81,1329,74,N,0,Y01,Y09,2
915,1999,138,1163,78,1307,56,N,0,Z01,Z09,2
916,1999,138,1196,82,1451,74,N,1,Z06,Z14,2
917,1999,138,1211,82,1390,74,N,0,Z10,Z02,2
918,1999,138,1234,82,1116,72,N,0,Z05,Z04,2
919,1999,138,1268,75,1166,63,N,0,Y02,Y10,2
920,1999,138,1326,75,1178,44,N,0,Y04,Y12,2
921,1999,138,1385,86,1231,61,N,0,Y03,Y06,2
922,1999,139,1181,97,1409,56,N,0,W01,W09,2
923,1999,139,1246,92,1242,88,N,1,X03,X06,2
924,1999,139,1275,66,1428,58,N,0,X10,X02,2
925,1999,139,1277,74,1279,66,N,0,X01,X09,2
926,1999,139,1283,81,1397,51,N,0,W12,W04,2
